text_original,text_cleaned,text_lemmatized,text_stemmed,sentiment,sentiment_label,url_count,mention_count,hashtag_count,hashtags,user,vader_score,textblob_score,avg_sentiment,sentiment_category
Spilled coffee down my leg....ouch!    TaShA   ,spilled coffee down my legouch tasha,spilled coffee legouch tasha,spill coffe legouch tasha,1,Positive,0,0,0,,pepsigirl1981,0.0,-0.19444444444444448,-0.09722222222222224,Negative
@belindaang haha. then coffee was a good choice ,haha then coffee was a good choice,haha coffee good choice,haha coffe good choic,1,Positive,0,1,0,,pingpingss,0.7096,0.44999999999999996,0.5798,Positive
had a nice coffee break and chat with @alexcg! Thanks... Let's keep in touch ,had a nice coffee break and chat with thanks lets keep in touch,nice coffee break chat thanks let keep touch,nice coffe break chat thank let keep touch,1,Positive,0,1,0,,siumuimui,0.7177,0.475,0.5963499999999999,Positive
Coffee in hand Today 2 pair of custom denim jeans. Can we say tiny in the waist  (via @Clothesmaker) [ u betts behave],coffee in hand today pair of custom denim jeans can we say tiny in the waist via u betts behave,coffee hand today pair custom denim jean say tiny waist via u betts behave,coffe hand today pair custom denim jean say tini waist via u bett behav,1,Positive,0,1,0,,divawhisperer,0.4939,0.0,0.24695,Positive
"Good Morning! Time to start a new week and a new month!  Happy June!  Where's my coffee? Oh, here it is!  ",good morning time to start a new week and a new month happy june wheres my coffee oh here it is,good morning time start new week new month happy june wheres coffee oh,good morn time start new week new month happi june where coffe oh,1,Positive,0,0,0,,TomAllen1965,0.8302,0.5454545454545454,0.6878272727272727,Positive
my daddy made me coffee! what an awesome way to start a monday ,my daddy made me coffee what an awesome way to start a monday,daddy made coffee awesome way start monday,daddi made coffe awesom way start monday,1,Positive,0,0,0,,peaceashley,0.6588,1.0,0.8294,Positive
time to start the day. coffee in peace in quiet. NICE! won't last long i'm sure ,time to start the day coffee in peace in quiet nice wont last long im sure,time start day coffee peace quiet nice wont last long im sure,time start day coffe peac quiet nice wont last long im sure,1,Positive,0,0,0,,ErinKEllis,0.8633,0.24,0.55165,Positive
"Bacon, cheese, onion baguette anyone? Coffee's on too ",bacon cheese onion baguette anyone coffees on too,bacon cheese onion baguette anyone coffee,bacon chees onion baguett anyon coffe,1,Positive,0,0,0,,mruku,0.0,0.0,0.0,Neutral
@saturngirl I think the coffee might be part of the problem ,i think the coffee might be part of the problem,think coffee might part problem,think coffe might part problem,1,Positive,0,1,0,,pilchard7,-0.4019,0.0,-0.20095,Negative
"Up at 4 am, working on a new piece of writing. This one might actually go somewhere. Now, I need some coffee. Also, jammin to @ddlovato ",up at am working on a new piece of writing this one might actually go somewhere now i need some coffee also jammin to,working new piece writing one might actually go somewhere need coffee also jammin,work new piec write one might actual go somewher need coffe also jammin,1,Positive,0,1,0,,lexi_c,0.0,0.06818181818181818,0.03409090909090909,Neutral
@KCBOOKS Coffee should always come first!  ,coffee should always come first,coffee always come first,coffe alway come first,1,Positive,0,1,0,,LASR_WC,0.0,0.3125,0.15625,Positive
"2day is Monday....a new week, so make some friends, B-Happy, Have fun....and drink gr8 coffee, Then SMILE ",day is mondaya new week so make some friends bhappy have funand drink gr coffee then smile,day mondaya new week make friend bhappy funand drink gr coffee smile,day mondaya new week make friend bhappi funand drink gr coffe smile,1,Positive,0,0,0,,BiggbyBob,0.8833,0.21818181818181817,0.5507409090909091,Positive
"@808manong The coffee I may try.. but the beer, I'll pass... ",the coffee i may try but the beer ill pass,coffee may try beer ill pas,coffe may tri beer ill pass,1,Positive,0,1,0,,flawedangel,0.0,0.0,0.0,Neutral
this coffee is great ,this coffee is great,coffee great,coffe great,1,Positive,0,0,0,,__bella_,0.6249,0.8,0.71245,Positive
"@chriss_21 are you going to miss sunday, uh Christopher you disappoint! Coffee can only go so far, but goodluck lol! I think you need it ",are you going to miss sunday uh christopher you disappoint coffee can only go so far but goodluck lol i think you need it,going miss sunday uh christopher disappoint coffee go far goodluck lol think need,go miss sunday uh christoph disappoint coffe go far goodluck lol think need,1,Positive,0,1,0,,Amandamarasovic,0.4826,0.3666666666666667,0.4246333333333333,Positive
@artrox Yes. That's the 2nd time this wk which is rare for me. I'm hoping some extra strong coffee will get the blood vessels working ,yes thats the nd time this wk which is rare for me im hoping some extra strong coffee will get the blood vessels working,yes thats nd time wk rare im hoping extra strong coffee get blood vessel working,ye that nd time wk rare im hope extra strong coffe get blood vessel work,1,Positive,0,1,0,,mishikraz,0.8316,0.18333333333333332,0.5074666666666666,Positive
@VERSEALL you're welcome  I was there last night but I couldn't sleep so I got coffee &amp; paced around ur home on the lookout 4 stalker lady,youre welcome i was there last night but i couldnt sleep so i got coffee amp paced around ur home on the lookout stalker lady,youre welcome last night couldnt sleep got coffee amp paced around ur home lookout stalker lady,your welcom last night couldnt sleep got coffe amp pace around ur home lookout stalker ladi,1,Positive,0,1,0,,Decinces,0.25,0.4,0.325,Positive
Back at work...chomping bland oatmeal and drinking a bucket of coffee.  ,back at workchomping bland oatmeal and drinking a bucket of coffee,back workchomping bland oatmeal drinking bucket coffee,back workchomp bland oatmeal drink bucket coffe,1,Positive,0,0,0,,blahblahjoshua,0.0,-0.08333333333333333,-0.041666666666666664,Neutral
is watching COFFEE PRINCE AND is loving it !!! ,is watching coffee prince and is loving it,watching coffee prince loving,watch coffe princ love,1,Positive,0,0,0,,Alizaliz,0.6981,1.0,0.8490500000000001,Positive
@lilyofoz i think i would like to have some nervous break-down after the coffee ,i think i would like to have some nervous breakdown after the coffee,think would like nervous breakdown coffee,think would like nervou breakdown coffe,1,Positive,0,1,0,,mustafaburak,0.1027,0.0,0.05135,Positive
Coffee hitting the spot this morning (as usual). ,coffee hitting the spot this morning as usual,coffee hitting spot morning usual,coffe hit spot morn usual,1,Positive,0,0,0,,BarbDreger,0.0,-0.25,-0.125,Negative
@mikejstott good reason to give up COFFEE ,good reason to give up coffee,good reason give coffee,good reason give coffe,1,Positive,0,1,0,,KatConnell,0.4404,0.7,0.5702,Positive
Stopping for coffee then off to the cityyy ,stopping for coffee then off to the cityyy,stopping coffee cityyy,stop coffe cityyi,1,Positive,0,0,0,,zspiegel,-0.1531,0.0,-0.07655,Negative
Drinking coffee and sharing a chair with my cat Jerry ,drinking coffee and sharing a chair with my cat jerry,drinking coffee sharing chair cat jerry,drink coffe share chair cat jerri,1,Positive,0,0,0,,Mijoni,0.4215,0.0,0.21075,Positive
"Break for afternoon tea/coffee. I am going to collapse in the hotel tonight, I'd say. ",break for afternoon teacoffee i am going to collapse in the hotel tonight id say,break afternoon teacoffee going collapse hotel tonight id say,break afternoon teacoffe go collaps hotel tonight id say,1,Positive,0,0,0,,SinTrenton,-0.4939,0.0,-0.24695,Negative
@TraciKnoppe morning traci - how was the coffee?  It's 1pm here and I'm STILL not awake! Moved into new house yesterday SO tired and achy!,morning traci how was the coffee its pm here and im still not awake moved into new house yesterday so tired and achy,morning traci coffee pm im still awake moved new house yesterday tired achy,morn traci coffe pm im still awak move new hous yesterday tire achi,1,Positive,0,1,0,,FinbarrSmith,-0.7385,-0.18181818181818182,-0.4601590909090909,Negative
"@melissaschwartz Sounds good, can nearly smell your coffee via twiter ",sounds good can nearly smell your coffee via twiter,sound good nearly smell coffee via twiter,sound good nearli smell coffe via twiter,1,Positive,0,1,0,,tezzer57,0.4404,0.39999999999999997,0.4202,Positive
What makes Monday morning better? When you're having coffee w/ @JanePorricelli Monday afternoon. ,what makes monday morning better when youre having coffee w monday afternoon,make monday morning better youre coffee w monday afternoon,make monday morn better your coffe w monday afternoon,1,Positive,0,1,0,,JoeCascio,0.4404,0.5,0.4702,Positive
"@Rob_Banks hah yes, that coffee table on a bath tub is cool ",hah yes that coffee table on a bath tub is cool,hah yes coffee table bath tub cool,hah ye coffe tabl bath tub cool,1,Positive,0,1,0,,jpoh,0.6124,0.35,0.4812,Positive
Its Monday morning! and Ive had way too much coffee!! I feel the strange need to exclamation point everthing I type!!  java java java java,its monday morning and ive had way too much coffee i feel the strange need to exclamation point everthing i type java java java java,monday morning ive way much coffee feel strange need exclamation point everthing type java java java java,monday morn ive way much coffe feel strang need exclam point everth type java java java java,1,Positive,0,0,0,,catace228,-0.453,0.1171875,-0.16790625,Negative
"back from the gym and run... no breakfast to be found, except coffee   shower time.",back from the gym and run no breakfast to be found except coffee shower time,back gym run breakfast found except coffee shower time,back gym run breakfast found except coffe shower time,1,Positive,0,0,0,,Jason25329,-0.296,0.0,-0.148,Negative
having coffee &amp; getting ready 4 my day ,having coffee amp getting ready my day,coffee amp getting ready day,coffe amp get readi day,1,Positive,0,0,0,,dianalouise66,0.3612,0.2,0.2806,Positive
"Been up for far too long seeing as how it's only 5 in the a.m., but DAMN the weather is nice right now  Coffee time....",been up for far too long seeing as how its only in the am but damn the weather is nice right now coffee time,far long seeing damn weather nice right coffee time,far long see damn weather nice right coffe time,1,Positive,0,0,0,,ErikBecerril,-0.2381,0.18714285714285714,-0.025478571428571434,Neutral
Heading out to run errands and for a little workout at the gym..Taking the coffee with me ,heading out to run errands and for a little workout at the gymtaking the coffee with me,heading run errand little workout gymtaking coffee,head run errand littl workout gymtak coffe,1,Positive,0,0,0,,EdenValley,0.0,-0.1875,-0.09375,Negative
@adamsconsulting yeap as always coffee never failed me LMAO. Doing great here ,yeap as always coffee never failed me lmao doing great here,yeap always coffee never failed lmao great,yeap alway coffe never fail lmao great,1,Positive,0,1,0,,lopezwilfred,0.479,0.5499999999999999,0.5145,Positive
@TriniGirlBlue you're in rare form today... have some coffee and things may brighten up...  *runs away*,youre in rare form today have some coffee and things may brighten up runs away,youre rare form today coffee thing may brighten run away,your rare form today coffe thing may brighten run away,1,Positive,0,1,0,,williamjabbott,0.4404,0.3,0.3702,Positive
having rainforrest alliance coffee at shell select food ,having rainforrest alliance coffee at shell select food,rainforrest alliance coffee shell select food,rainforrest allianc coffe shell select food,1,Positive,0,0,0,,richmond2008,0.0,0.0,0.0,Neutral
@Fisher6225 Morning! I did - found the BEST coffee and dessert place EVER! I was in heaven I swear ,morning i did found the best coffee and dessert place ever i was in heaven i swear,morning found best coffee dessert place ever heaven swear,morn found best coffe dessert place ever heaven swear,1,Positive,0,1,0,,redheadeddiva,0.863,1.0,0.9315,Positive
